order_id,order_date,customer_id,store_location,product_category,quantity,unit_price,discount,revenue,sales_channel,payment_method,customer_type
4589,2024-08-23,3604,Chicago,Clothing,3.0,12.6,0.05,35.91,In-Store,Credit Card,New
4590,2024-06-02,4101,Houston,Beauty,1.0,341.9,0.05,324.8,In-Store,Apple Pay,Returning
4591,2024-04-18,1032,Phoenix,Sports,4.0,211.76,0.2,677.63,Mobile App,Credit Card,Returning
4592,2024-05-07,4268,Phoenix,Grocery,5.0,186.36,0.2,745.44,Online,Debit Card,New
4593,2024-12-03,4461,Houston,Grocery,5.0,299.53,0.1,1347.88,Online,PayPal,Returning
4594,2024-05-18,1692,Chicago,Beauty,3.0,400.92,0.15,1022.35,Online,Credit Card,New
4595,2024-05-23,4005,Los Angeles,Sports,4.0,403.47,0.05,1533.19,In-Store,Credit Card,New
4596,2024-09-22,2771,Houston,Electronics,1.0,110.08,0.15,93.57,Mobile App,Apple Pay,New
4597,2024-11-05,1817,Houston,Grocery,5.0,212.29,0.05,1008.38,Mobile App,Debit Card,New
4598,2024-02-06,3842,miami,Beauty,4.0,60.66,0.0,242.64,Online,PayPal,Returning
4599,2024-12-24,1780,New York,Clothing,4.0,490.7,0.0,1962.8,Mobile App,Credit Card,Returning
4600,2024-07-11,1141,Houston,Clothing,5.0,170.55,0.2,682.2,Mobile App,Apple Pay,Returning
4601,2024-11-10,3516,Los Angeles,Sports,3.0,51.94,0.1,140.24,Mobile App,Credit Card,Returning
4602,2024-01-16,3440,new york,Beauty,5.0,381.62,0.15,1621.88,Mobile App,Debit Card,New
4603,2024-12-26,3663,houston,Sports,4.0,166.74,0.05,,In-Store,Apple Pay,Returning
4604,2024-05-13,1711,Los Angeles,Electronics,3.0,331.99,0.15,846.57,In-Store,PayPal,Returning
4605,2024-08-01,1310,Los Angeles,Electronics,2.0,245.26,0.0,490.52,Mobile App,Apple Pay,New
4606,2024-06-04,2920,Los Angeles,Electronics,2.0,351.06,0.05,667.01,Mobile App,PayPal,Returning
4607,2024-07-11,4109,New York,Sports,5.0,62.9,0.2,251.6,Online,Credit Card,Returning
4608,2024-05-22,1653,Miami,Clothing,4.0,298.58,0.0,1194.32,In-Store,Cash,Returning
4609,2024-06-07,1295,Miami,Clothing,4.0,328.12,0.05,,In-Store,Apple Pay,New
4610,2024-08-17,3154,Los Angeles,Beauty,1.0,259.77,0.0,259.77,Mobile App,Apple Pay,New
4611,2024-02-10,4510,New York,Beauty,5.0,205.06,0.0,1025.3,In-Store,Credit Card,Returning
4612,2024-06-25,3320,Houston,Electronics,2.0,97.86,0.0,195.72,Online,Credit Card,Returning
4613,2024-04-25,4436,New York,Beauty,,22.32,0.1,20.09,Online,Cash,New
4614,2024-04-25,1307,Los Angeles,Sports,4.0,171.4,0.05,651.32,Online,PayPal,New
4615,2024-03-31,2276,Phoenix,Electronics,1.0,400.46,0.2,320.37,Online,Credit Card,Returning
4616,2024-07-17,2906,los angeles,Beauty,5.0,226.22,0.05,1074.54,In-Store,Debit Card,Returning
4617,2024-03-21,4915,New York,Grocery,1.0,339.42,0.15,288.51,Mobile App,Credit Card,Returning
4618,2024-04-14,2647,Chicago,Electronics,3.0,260.09,0.05,741.26,Mobile App,Debit Card,Returning
4619,2024-03-08,1489,Phoenix,Home,3.0,224.11,0.15,571.48,In-Store,Debit Card,New
4620,2024-07-04,1514,New York,Clothing,1.0,44.75,0.2,35.8,Online,Apple Pay,Returning
4621,2024-08-14,1000,Phoenix,Clothing,2.0,265.23,0.15,450.89,In-Store,Cash,New
4622,2024-11-22,1968,Houston,Beauty,2.0,422.31,0.1,760.16,Mobile App,Credit Card,New
4623,2024-07-15,1906,Chicago,Beauty,2.0,478.51,0.05,909.17,Mobile App,Credit Card,Returning
4624,2024-09-15,1580,Phoenix,Home,1.0,111.81,0.2,89.45,Mobile App,PayPal,Returning
4625,2024-07-03,2097,Phoenix,Clothing,1.0,396.25,0.0,396.25,In-Store,Cash,New
4626,2024-01-10,3766,Chicago,Home,2.0,261.71,0.2,418.74,Mobile App,Cash,Returning
4627,2024-05-27,1874,miami,Sports,2.0,29.76,0.15,50.59,Online,Credit Card,New
4628,2024-07-11,1064,Phoenix,Electronics,3.0,384.49,0.1,1038.12,Mobile App,Credit Card,Returning
4629,2024-06-27,2596,Miami,Sports,1.0,175.5,0.1,157.95,In-Store,PayPal,Returning
4630,2024-01-11,3759,Miami,Clothing,3.0,259.18,0.05,738.66,Mobile App,Apple Pay,Returning
4631,2024-04-10,3285,Phoenix,Grocery,5.0,493.1,0.05,2342.22,Mobile App,PayPal,New
4632,2024-01-06,1122,phoenix,Beauty,2.0,24.29,0.05,46.15,Online,PayPal,Returning
4633,2024-04-26,1584,New York,Home,3.0,473.43,0.15,1207.25,Mobile App,PayPal,New
4634,2024-12-17,2214,chicago,Clothing,5.0,156.35,0.0,781.75,In-Store,Apple Pay,Returning
4635,2024-06-30,4677,New York,Clothing,1.0,375.9,0.15,319.52,Online,PayPal,Returning
4636,2024-06-05,3817,Chicago,Clothing,4.0,39.02,0.15,132.67,Online,Apple Pay,Returning
4637,2024-04-14,4851,Phoenix,Electronics,4.0,74.16,0.0,296.64,Online,Cash,Returning
4638,2024-01-30,1617,Miami,Home,5.0,226.2,0.2,904.8,Online,PayPal,New
4639,2024-08-13,2486,Houston,Electronics,3.0,414.4,0.15,1056.72,Online,Cash,Returning
4640,2024-04-13,1764,Houston,Beauty,1.0,283.72,0.2,226.98,Mobile App,Credit Card,Returning
4641,2024-06-02,2839,New York,Electronics,1.0,403.51,0.2,322.81,Mobile App,Credit Card,Returning
4642,2024-10-08,1865,Houston,Clothing,3.0,287.49,0.2,689.98,Mobile App,PayPal,New
4643,2024-01-14,2777,Miami,Grocery,5.0,236.6,0.1,1064.7,Online,Debit Card,New
4644,2024-07-14,3273,Houston,Beauty,3.0,174.32,0.2,418.37,In-Store,PayPal,New
4645,2024-06-18,3657,New York,Grocery,1.0,394.69,0.1,355.22,In-Store,Debit Card,New
4646,2024-07-01,1490,Phoenix,Clothing,4.0,90.18,0.2,288.58,Online,Debit Card,Returning
4647,2024-11-17,1627,Los Angeles,Sports,3.0,98.1,0.05,279.58,In-Store,Cash,New
4648,2024-01-06,2381,Miami,Sports,2.0,484.36,0.15,823.41,Mobile App,Credit Card,New
4649,2024-10-15,4159,Phoenix,Clothing,5.0,437.27,0.05,2077.03,Online,Cash,New
4650,2024-01-08,4325,Miami,Grocery,4.0,326.84,0.1,1176.62,Online,Debit Card,Returning
4651,2024-01-10,3851,Houston,Beauty,1.0,418.73,0.05,397.79,Mobile App,Credit Card,New
4652,2024-01-09,3465,New York,Sports,3.0,278.72,0.15,,In-Store,PayPal,Returning
4653,2024-06-05,1476,Houston,Sports,3.0,418.36,0.1,1129.57,In-Store,Debit Card,Returning
4654,2024-08-10,4791,Los Angeles,Electronics,4.0,148.15,0.2,474.08,Mobile App,Cash,Returning
4655,2024-07-30,2544,Houston,Sports,4.0,240.53,0.1,865.91,Online,PayPal,New
4656,2024-03-25,1780,Los Angeles,Beauty,4.0,87.68,0.0,350.72,Mobile App,Apple Pay,New
4657,2024-10-19,1447,Chicago,Grocery,1.0,187.27,0.2,149.82,In-Store,Credit Card,New
4658,2024-06-06,1615,Phoenix,Grocery,2.0,263.39,0.05,,Mobile App,Apple Pay,Returning
4659,2024-07-15,4319,Houston,Electronics,5.0,328.89,0.0,1644.45,Mobile App,Credit Card,New
4660,2024-08-29,2808,Los Angeles,Beauty,1.0,397.03,0.1,357.33,In-Store,Debit Card,Returning
4661,2024-05-07,1789,New York,Sports,5.0,86.6,0.15,368.05,In-Store,Credit Card,New
4662,2024-06-25,1509,Miami,Sports,4.0,347.73,0.0,1390.92,Online,Credit Card,Returning
4663,2024-08-24,3206,Houston,Clothing,4.0,374.34,0.1,1347.62,In-Store,Debit Card,Returning
4664,2024-06-08,2851,Chicago,Beauty,1.0,239.72,0.05,227.73,Online,Credit Card,New
4665,2024-07-21,3609,Houston,Beauty,5.0,93.67,0.1,421.52,Mobile App,Credit Card,New
4666,2024-10-06,2221,phoenix,Clothing,5.0,255.11,0.1,1148.0,Mobile App,Cash,Returning
4667,2024-09-16,1193,New York,Sports,1.0,262.31,0.2,209.85,Mobile App,Cash,New
4668,2024-09-17,2647,Los Angeles,Home,5.0,297.7,0.15,1265.22,Mobile App,Debit Card,New
4669,2024-08-09,4324,Houston,Electronics,1.0,416.54,0.15,354.06,Mobile App,PayPal,New
4670,2024-08-10,1778,Miami,Electronics,2.0,338.71,0.15,575.81,In-Store,Debit Card,New
4671,2024-10-28,1938,chicago,Home,2.0,173.29,0.0,346.58,Online,Apple Pay,New
4672,2024-05-21,3378,Chicago,Beauty,5.0,240.48,0.2,961.92,Online,PayPal,New
4673,2024-10-14,1538,Los Angeles,Grocery,4.0,53.92,0.1,194.11,Mobile App,Debit Card,Returning
4674,2024-12-22,1759,Chicago,Clothing,5.0,375.66,0.1,1690.47,In-Store,Apple Pay,New
4675,2024-01-18,1976,new york,Beauty,2.0,396.2,0.1,713.16,Online,Apple Pay,Returning
4676,2024-02-07,2268,New York,Clothing,4.0,293.05,0.1,1054.98,Mobile App,Credit Card,Returning
4677,2024-03-22,2386,phoenix,Sports,4.0,144.97,0.2,463.9,Mobile App,Credit Card,New
4678,2024-10-27,1996,Los Angeles,Sports,1.0,254.53,0.05,241.8,In-Store,Apple Pay,New
4679,2024-11-04,4656,Los Angeles,Electronics,5.0,426.49,0.2,1705.96,Online,Debit Card,Returning
4680,2024-11-26,2003,Chicago,Clothing,5.0,273.81,0.2,1095.24,In-Store,Apple Pay,New
4681,2024-05-04,4521,Chicago,Sports,2.0,112.55,0.2,180.08,Mobile App,Credit Card,Returning
4682,2024-08-09,1120,Miami,Beauty,2.0,128.34,0.15,218.18,Online,Apple Pay,Returning
4683,2024-07-16,3299,Miami,Electronics,4.0,196.18,0.0,784.72,Online,Cash,Returning
4684,2024-08-12,1825,Los Angeles,Electronics,1.0,178.6,0.15,151.81,In-Store,Debit Card,Returning
4685,2024-10-07,3230,Los Angeles,Clothing,4.0,181.63,0.1,653.87,Mobile App,Apple Pay,Returning
4686,2024-12-25,2668,Los Angeles,Beauty,1.0,75.42,0.15,64.11,Online,PayPal,New
4687,2024-11-08,3384,Houston,Sports,3.0,444.98,0.1,1201.45,Online,PayPal,Returning
4688,2024-08-30,4924,Phoenix,Home,3.0,382.75,0.1,1033.42,In-Store,PayPal,New
4689,2024-12-11,4711,Chicago,Beauty,2.0,195.35,0.15,332.1,Mobile App,Cash,Returning
4690,2024-04-23,1565,Houston,Sports,3.0,134.28,0.05,382.7,Mobile App,Apple Pay,Returning
4691,2024-06-22,1785,Miami,Sports,5.0,15.65,0.1,70.42,In-Store,Cash,Returning
4692,2024-10-04,1534,phoenix,Beauty,5.0,393.83,0.1,1772.24,In-Store,Cash,Returning
4693,2024-01-03,1493,houston,Grocery,2.0,352.01,0.2,563.22,In-Store,Apple Pay,New
4694,2024-11-12,4108,Phoenix,Electronics,3.0,161.23,0.0,483.69,Online,Credit Card,New
4695,2024-08-12,4245,Chicago,Electronics,4.0,24.89,0.1,89.6,Mobile App,Credit Card,Returning
4696,2024-04-19,3248,Houston,Sports,4.0,32.67,0.0,130.68,Online,Apple Pay,Returning
4697,2024-06-12,3431,Houston,Electronics,,432.59,0.15,1103.1,In-Store,Credit Card,Returning
4698,2024-09-14,2245,New York,Clothing,2.0,130.91,0.1,235.64,Online,Debit Card,Returning
4699,2024-07-06,2652,New York,Electronics,5.0,173.57,0.1,781.06,In-Store,PayPal,Returning
4700,2024-07-05,1291,Los Angeles,Grocery,3.0,337.94,0.1,912.44,Online,PayPal,New
4701,2024-06-23,3937,Chicago,Beauty,4.0,111.35,0.0,445.4,Mobile App,Cash,New
4702,2024-01-27,4391,Miami,Beauty,5.0,276.03,0.05,1311.14,Online,PayPal,New
4703,2024-12-03,3838,houston,Beauty,3.0,98.03,0.0,294.09,Online,Cash,Returning
4704,2024-12-21,2201,Phoenix,Electronics,3.0,286.89,0.0,860.67,Online,Debit Card,Returning
4705,2024-11-13,1068,Chicago,Home,4.0,394.98,0.0,1579.92,In-Store,Apple Pay,New
4706,2024-05-17,4329,Los Angeles,Sports,2.0,350.46,0.2,560.74,Mobile App,Cash,Returning
4707,2024-10-28,1472,Miami,Grocery,4.0,473.04,0.0,1892.16,Mobile App,PayPal,Returning
4708,2024-09-21,1913,Miami,Electronics,5.0,106.93,0.0,534.65,In-Store,Apple Pay,Returning
4709,2024-05-13,4603,Houston,Electronics,3.0,109.85,0.2,263.64,Online,PayPal,New
4710,2024-03-25,3817,Los Angeles,Electronics,2.0,481.47,0.0,962.94,In-Store,Cash,New
4711,2024-02-05,2800,Miami,Home,2.0,271.02,0.1,487.84,Mobile App,Apple Pay,New
4712,2024-01-21,2022,Phoenix,Beauty,4.0,477.13,0.2,1526.82,Online,PayPal,New
4713,2024-08-02,3651,Los Angeles,Beauty,3.0,224.02,0.1,604.85,Mobile App,Cash,New
4714,2024-01-27,2993,Houston,Beauty,3.0,309.56,0.1,835.81,Mobile App,Cash,New
4715,2024-03-06,3413,Houston,Clothing,2.0,17.48,0.0,34.96,In-Store,PayPal,Returning
4716,2024-06-17,2252,Los Angeles,Electronics,4.0,21.05,0.15,71.57,In-Store,Cash,New
4717,2024-03-24,4791,Chicago,Home,5.0,35.68,0.1,160.56,Mobile App,Apple Pay,New
4718,2024-07-12,2584,New York,Clothing,5.0,355.41,0.05,1688.2,In-Store,Cash,Returning
4719,2024-09-16,3122,New York,Sports,5.0,266.06,0.05,1263.78,In-Store,Debit Card,New
4720,2024-06-01,4682,Phoenix,Electronics,1.0,330.29,0.2,264.23,Mobile App,Cash,New
4721,2024-12-17,2854,Chicago,Clothing,3.0,11.48,0.2,27.55,Online,Cash,Returning
4722,2024-05-19,2368,houston,Electronics,3.0,64.1,0.15,163.45,In-Store,PayPal,New
4723,2024-10-08,2006,Chicago,Electronics,4.0,363.09,0.15,1234.51,Mobile App,Credit Card,Returning
4724,2024-07-14,2695,Phoenix,Electronics,1.0,77.0,0.2,61.6,Mobile App,Apple Pay,New
4725,2024-12-12,1001,Phoenix,Beauty,1.0,18.84,0.05,17.9,Mobile App,PayPal,Returning
4726,2024-01-16,3460,Phoenix,Clothing,1.0,98.8,0.15,83.98,Mobile App,Debit Card,Returning
4727,2024-07-20,4167,Houston,Grocery,4.0,401.63,0.0,1606.52,Mobile App,PayPal,New
4728,2024-02-17,3994,Houston,Clothing,4.0,239.64,0.2,766.85,In-Store,Apple Pay,Returning
4729,2024-02-05,3187,Phoenix,Beauty,4.0,435.06,0.0,1740.24,Online,Debit Card,New
4730,2024-04-11,3112,Chicago,Grocery,2.0,489.22,0.15,831.67,In-Store,Cash,New
4731,2024-11-08,1124,Chicago,Sports,3.0,219.01,0.0,657.03,In-Store,Debit Card,Returning
4732,2024-06-01,2176,Chicago,Sports,3.0,93.37,0.0,280.11,Online,Debit Card,New
4733,2024-11-30,1312,phoenix,Grocery,4.0,435.87,0.1,1569.13,Mobile App,Debit Card,New
4734,2024-05-10,4370,New York,Grocery,,161.57,0.05,767.46,Online,Cash,New
4735,2024-07-16,2715,Houston,Sports,3.0,335.91,0.1,,Mobile App,Credit Card,New
4736,2024-02-10,2230,New York,Home,5.0,369.33,0.2,1477.32,Online,Cash,New
4737,2024-06-09,3118,Miami,Clothing,4.0,67.01,0.15,227.83,In-Store,Credit Card,New
4738,2024-09-02,4294,Phoenix,Grocery,4.0,458.81,0.2,1468.19,Online,Debit Card,New
4739,2024-06-17,2096,los angeles,Electronics,4.0,462.24,0.1,1664.06,In-Store,Cash,Returning
4740,2024-07-20,4621,Miami,Grocery,4.0,329.32,0.05,1251.42,Mobile App,Cash,New
4741,2024-07-31,3664,phoenix,Home,3.0,33.71,0.15,85.96,In-Store,Debit Card,New
4742,2024-11-22,2513,Chicago,Grocery,4.0,133.58,0.0,534.32,Mobile App,Cash,Returning
4743,2024-08-07,3218,New York,Clothing,1.0,246.86,0.1,222.17,In-Store,PayPal,Returning
4744,2024-12-11,4864,New York,Electronics,2.0,234.09,0.2,374.54,Mobile App,Apple Pay,New
4745,2024-12-27,2367,Chicago,Grocery,5.0,89.76,0.15,381.48,Online,Cash,Returning
4746,2024-04-02,3182,Houston,Clothing,3.0,217.95,0.2,523.08,Mobile App,PayPal,New
4747,2024-09-11,2862,Phoenix,Home,5.0,334.07,0.05,1586.83,In-Store,Credit Card,New
4748,2024-05-11,2299,New York,Sports,1.0,248.91,0.0,248.91,Online,Cash,New
4749,2024-12-08,2439,Chicago,Home,3.0,269.65,0.2,647.16,Online,Debit Card,New
4750,2024-07-24,4878,houston,Electronics,5.0,343.22,0.0,,Mobile App,Cash,Returning
4751,2024-04-21,3191,New York,Clothing,4.0,455.68,0.2,1458.18,In-Store,PayPal,Returning
4752,2024-04-26,2312,los angeles,Sports,5.0,201.11,0.1,905.0,In-Store,Credit Card,New
4753,2024-10-26,4826,Los Angeles,Electronics,2.0,395.8,0.0,791.6,Online,PayPal,Returning
4754,2024-05-04,1155,los angeles,Sports,1.0,84.57,0.15,71.88,Online,Cash,New
4755,2024-04-05,4149,New York,Home,5.0,76.76,0.15,326.23,Mobile App,Cash,Returning
4756,2024-07-14,2413,Houston,Home,2.0,478.38,0.05,908.92,Mobile App,PayPal,New
4757,2024-04-27,3368,chicago,Clothing,5.0,440.28,0.15,1871.19,Mobile App,Cash,New
4758,2024-10-03,1765,Phoenix,Beauty,5.0,340.35,0.1,1531.58,Mobile App,Credit Card,Returning
4759,2024-09-03,1813,Los Angeles,Sports,2.0,301.47,0.15,512.5,Online,Credit Card,Returning
4760,2024-07-04,3601,Chicago,Beauty,5.0,261.68,0.15,1112.14,Mobile App,Credit Card,Returning
4761,2024-05-29,3622,Chicago,Grocery,3.0,403.26,0.15,1028.31,In-Store,Credit Card,New
4762,2024-03-21,3131,Miami,Sports,4.0,66.6,0.2,213.12,In-Store,Cash,New
4763,2024-10-23,3715,New York,Beauty,5.0,54.61,0.0,273.05,Online,Credit Card,Returning
4764,2024-07-23,3591,Chicago,Clothing,5.0,212.47,0.05,1009.23,In-Store,Cash,Returning
4765,2024-09-02,2046,Los Angeles,Home,4.0,342.98,0.05,1303.32,In-Store,Credit Card,Returning
4766,2024-04-30,3755,Phoenix,Grocery,1.0,300.92,0.1,270.83,Online,Credit Card,New
4767,2024-04-02,4974,Houston,Clothing,1.0,135.93,0.0,135.93,Mobile App,Credit Card,Returning
4768,2024-11-12,2606,New York,Grocery,3.0,93.56,0.0,280.68,In-Store,PayPal,Returning
4769,2024-09-04,2814,Phoenix,Clothing,1.0,331.51,0.15,281.78,In-Store,PayPal,Returning
4770,2024-03-10,1021,miami,Clothing,1.0,247.79,0.2,198.23,Online,PayPal,New
4771,2024-11-21,1243,Los Angeles,Sports,5.0,460.33,0.2,1841.32,In-Store,Cash,New
4772,2024-07-15,4288,New York,Sports,4.0,164.14,0.0,656.56,In-Store,Debit Card,New
4773,2024-02-19,2032,Chicago,Beauty,4.0,476.79,0.0,1907.16,In-Store,PayPal,New
4774,2024-01-20,1970,Houston,Beauty,4.0,200.0,0.15,680.0,In-Store,PayPal,New
4775,2024-02-07,3490,New York,Beauty,3.0,107.34,0.1,289.82,Online,Apple Pay,Returning
4776,2024-08-29,3684,Miami,Electronics,5.0,499.66,0.1,2248.47,Online,PayPal,New
4777,2024-06-25,3209,Miami,Beauty,4.0,171.11,0.15,581.77,Mobile App,Cash,Returning
4778,2024-07-05,2888,Miami,Clothing,4.0,178.81,0.15,607.95,Mobile App,Cash,Returning
4779,2024-09-07,3933,New York,Sports,5.0,115.74,0.05,549.76,Mobile App,Apple Pay,New
4780,2024-09-04,4157,Houston,Home,5.0,386.53,0.0,1932.65,Online,Apple Pay,New
4781,2024-05-27,4349,Los Angeles,Electronics,3.0,61.9,0.0,185.7,Mobile App,Debit Card,New
4782,2024-08-25,2829,Houston,Home,1.0,404.27,0.05,,In-Store,Debit Card,Returning
4783,2024-05-28,2929,los angeles,Home,1.0,383.77,0.2,307.02,Online,Debit Card,New
4784,2024-04-08,3806,Los Angeles,Beauty,3.0,273.58,0.1,738.67,Online,Credit Card,New
4785,2024-05-12,4641,miami,Grocery,5.0,425.2,0.1,1913.4,Mobile App,Apple Pay,Returning
4786,2024-12-21,3875,Phoenix,Electronics,1.0,371.03,0.2,296.82,Online,Credit Card,Returning
4787,2024-06-12,3876,New York,Clothing,4.0,372.75,0.1,1341.9,In-Store,Apple Pay,New
4788,2024-01-01,4687,Miami,Beauty,5.0,464.48,0.0,2322.4,In-Store,Debit Card,Returning
4789,2024-03-06,2849,Houston,Clothing,1.0,180.41,0.0,180.41,Online,Credit Card,New
4790,2024-08-19,2716,Phoenix,Grocery,1.0,331.14,0.05,314.58,Mobile App,Cash,New
4791,2024-05-28,3331,Phoenix,Home,4.0,253.57,0.05,963.57,In-Store,Debit Card,Returning
4792,2024-05-29,4418,Houston,Beauty,2.0,432.0,0.05,820.8,Mobile App,PayPal,Returning
4793,2024-04-23,1659,Houston,Electronics,5.0,440.9,0.0,2204.5,Mobile App,Debit Card,Returning
4794,2024-01-16,4957,Phoenix,Home,1.0,209.93,0.1,188.94,Online,PayPal,New
4795,2024-06-28,1911,Miami,Grocery,1.0,132.44,0.0,132.44,Online,Debit Card,New
4796,2024-11-29,1308,Chicago,Grocery,3.0,85.86,0.0,257.58,Mobile App,Credit Card,Returning
4797,2024-11-22,1942,Miami,Grocery,5.0,214.88,0.2,859.52,Mobile App,Cash,New
4798,2024-07-20,4692,Phoenix,Grocery,2.0,217.53,0.05,413.31,Online,PayPal,New
4799,2024-10-07,3710,Miami,Beauty,5.0,61.99,0.15,263.46,Online,Credit Card,New
4800,2024-06-28,1838,Los Angeles,Home,1.0,381.92,0.2,305.54,In-Store,Debit Card,Returning
4801,2024-08-10,3576,Phoenix,Beauty,5.0,17.35,0.2,69.4,Online,Cash,Returning
4802,2024-03-15,1590,Miami,Beauty,3.0,60.09,0.15,153.23,Online,Apple Pay,Returning
4803,2024-05-28,3622,Houston,Home,2.0,98.2,0.0,,Online,Debit Card,Returning
4804,2024-09-27,3614,New York,Sports,2.0,493.17,0.05,937.02,Online,Apple Pay,Returning
4805,2024-02-23,2427,Phoenix,Electronics,4.0,20.0,0.05,76.0,In-Store,Apple Pay,New
4806,2024-07-12,1766,Los Angeles,Electronics,2.0,401.88,0.0,803.76,In-Store,Apple Pay,New
4807,2024-03-07,2049,Houston,Clothing,5.0,432.54,0.1,1946.43,Online,Apple Pay,Returning
4808,2024-05-09,4150,Chicago,Grocery,3.0,238.95,0.05,681.01,Online,Cash,Returning
4809,2024-11-08,1272,New York,Beauty,4.0,118.53,0.0,474.12,In-Store,Cash,New
4810,2024-08-24,2342,Los Angeles,Grocery,1.0,275.85,0.2,220.68,In-Store,PayPal,New
4811,2024-12-30,3904,Houston,Home,3.0,151.7,0.1,,Mobile App,Credit Card,Returning
4812,2024-07-31,3729,Chicago,Electronics,4.0,282.3,0.1,1016.28,Online,Credit Card,New
4813,2024-08-21,2172,Los Angeles,Clothing,4.0,233.94,0.1,842.18,Mobile App,Debit Card,New
4814,2024-05-11,4574,Phoenix,Sports,3.0,306.09,0.1,826.44,Online,Debit Card,Returning
4815,2024-05-07,4307,Chicago,Home,3.0,195.53,0.2,469.27,In-Store,Credit Card,New
4816,2024-11-26,2894,New York,Home,5.0,277.85,0.0,1389.25,Online,Apple Pay,New
4817,2024-11-18,2283,Miami,Clothing,2.0,272.73,0.05,518.19,Mobile App,Cash,Returning
4818,2024-10-13,2812,Houston,Electronics,1.0,159.94,0.0,159.94,In-Store,Credit Card,Returning
4819,2024-07-16,1393,Phoenix,Electronics,5.0,362.12,0.15,1539.01,Mobile App,PayPal,Returning
4820,2024-05-18,1787,new york,Sports,4.0,329.08,0.15,1118.87,Online,Apple Pay,New
4821,2024-03-26,4128,Chicago,Electronics,5.0,212.25,0.15,902.06,In-Store,Cash,Returning
4822,2024-01-17,4364,Houston,Home,2.0,254.78,0.05,484.08,In-Store,Cash,Returning
4823,2024-03-07,1730,Phoenix,Beauty,5.0,192.02,0.2,,In-Store,Credit Card,New
4824,2024-10-10,4147,Miami,Electronics,1.0,244.7,0.15,207.99,Mobile App,Apple Pay,New
4825,2024-01-04,3237,Los Angeles,Beauty,2.0,109.73,0.05,,In-Store,Apple Pay,Returning
4826,2024-11-18,4095,miami,Clothing,2.0,441.41,0.1,794.54,Online,Credit Card,Returning
4827,2024-02-06,4848,Houston,Sports,1.0,487.15,0.1,438.44,Online,Debit Card,Returning
4828,2024-07-12,3854,New York,Home,4.0,27.45,0.15,93.33,Online,Apple Pay,New
4829,2024-08-16,3538,Los Angeles,Beauty,1.0,466.25,0.05,442.94,Mobile App,Debit Card,Returning
4830,2024-03-20,3881,Los Angeles,Home,5.0,16.41,0.2,65.64,In-Store,Debit Card,Returning
4831,2024-11-26,4159,New York,Electronics,3.0,96.97,0.05,276.36,Mobile App,Debit Card,New
4832,2024-07-03,3660,Houston,Clothing,3.0,407.26,0.15,1038.51,Online,Cash,Returning
4833,2024-12-01,3457,new york,Beauty,2.0,118.33,0.15,201.16,Online,Cash,Returning
4834,2024-10-11,1353,Miami,Clothing,,277.49,0.1,998.96,In-Store,Apple Pay,New
4835,2024-12-12,1642,Phoenix,Home,5.0,39.44,0.05,187.34,Mobile App,Credit Card,New
4836,2024-08-25,2125,Miami,Grocery,5.0,301.03,0.0,1505.15,In-Store,Cash,New
4837,2024-02-06,2145,Houston,Grocery,5.0,271.53,0.2,1086.12,In-Store,Apple Pay,Returning
4838,2024-10-01,2723,New York,Sports,4.0,453.16,0.2,1450.11,Online,Apple Pay,Returning
4839,2024-06-26,1087,Houston,Grocery,5.0,406.0,0.1,1827.0,Online,Apple Pay,New
4840,2024-07-01,4950,Houston,Home,4.0,442.02,0.0,1768.08,Mobile App,Cash,Returning
4841,2024-06-13,4705,Chicago,Home,2.0,175.09,0.15,297.65,Mobile App,Cash,Returning
4842,2024-09-13,1005,Houston,Sports,1.0,214.13,0.2,171.3,Online,Cash,New
4843,2024-03-06,3644,Miami,Clothing,2.0,307.04,0.0,614.08,Mobile App,Cash,Returning
4844,2024-12-13,1162,Chicago,Electronics,1.0,219.73,0.0,,In-Store,PayPal,New
4845,2024-06-06,4676,Chicago,Beauty,3.0,139.26,0.1,376.0,Online,Cash,Returning
4846,2024-09-05,2365,New York,Grocery,3.0,153.65,0.0,460.95,In-Store,Debit Card,New
4847,2024-11-12,2710,New York,Grocery,1.0,194.34,0.15,165.19,Online,Cash,Returning
4848,2024-06-06,1642,Los Angeles,Electronics,1.0,457.62,0.15,388.98,Online,Credit Card,Returning
4849,2024-10-15,4172,Los Angeles,Beauty,4.0,290.97,0.15,989.3,Mobile App,Debit Card,Returning
4850,2024-07-12,3084,Chicago,Home,3.0,181.43,0.0,544.29,In-Store,Apple Pay,Returning
4851,2024-07-15,4963,Houston,Beauty,5.0,327.59,0.15,1392.26,Mobile App,PayPal,New
4852,2024-12-02,1210,Houston,Electronics,4.0,257.17,0.1,925.81,Online,Debit Card,Returning
4853,2024-06-29,3546,Los Angeles,Clothing,3.0,433.14,0.1,1169.48,Mobile App,Cash,New
4854,2024-10-26,2174,Chicago,Home,3.0,364.55,0.05,1038.97,Online,Cash,Returning
4855,2024-01-19,3471,los angeles,Beauty,3.0,257.98,0.05,735.24,In-Store,Credit Card,New
4856,2024-09-24,4504,Los Angeles,Sports,1.0,335.42,0.2,268.34,In-Store,Apple Pay,Returning
4857,2024-06-15,2008,Phoenix,Electronics,5.0,373.93,0.1,1682.69,Mobile App,Debit Card,Returning
4858,2024-02-09,3129,houston,Grocery,5.0,424.16,0.0,2120.8,Online,Credit Card,Returning
